,년월,연도,월,시도,사용량,인구밀도,위도,경도
1532,2014-08-01,2014,8,인천광역시,1911112.0,2762.0,37.455307,126.70392
1533,2015-08-01,2015,8,인천광역시,2060394.0,2782.0,37.455307,126.70392
1534,2016-08-01,2016,8,인천광역시,2159497.0,2764.0,37.455307,126.70392
1535,2017-08-01,2017,8,인천광역시,2225964.0,2773.0,37.455307,126.70392
1536,2018-08-01,2018,8,인천광역시,2408422.0,2778.0,37.455307,126.70392
1537,2019-08-01,2019,8,인천광역시,2226318.0,2781.0,37.455307,126.70392
1538,2020-08-01,2020,8,인천광역시,2075731.0,2763.0,37.455307,126.70392
1539,2021-08-01,2021,8,인천광역시,2387486.0,2756.0,37.455307,126.70392
1540,2011-09-01,2011,9,인천광역시,1752984.0,2703.0,37.455307,126.70392
1541,2012-09-01,2012,9,인천광역시,1806302.0,2720.0,37.455307,126.70392
1542,2013-09-01,2013,9,인천광역시,1816536.0,2757.0,37.455307,126.70392
1543,2014-09-01,2014,9,인천광역시,1812648.0,2764.0,37.455307,126.70392
1544,2015-09-01,2015,9,인천광역시,1882874.0,2784.0,37.455307,126.70392
1545,2016-09-01,2016,9,인천광역시,1946465.0,2766.0,37.455307,126.70392
1546,2017-09-01,2017,9,인천광역시,2043139.0,2772.0,37.455307,126.70392
1547,2018-09-01,2018,9,인천광역시,2019014.0,2778.0,37.455307,126.70392
1548,2019-09-01,2019,9,인천광역시,2030427.0,2781.0,37.455307,126.70392
1549,2020-09-01,2020,9,인천광역시,2112103.0,2762.0,37.455307,126.70392
1550,2021-09-01,2021,9,인천광역시,2065171.0,2759.0,37.455307,126.70392
1551,2011-10-01,2011,10,인천광역시,1769220.0,2707.0,37.455307,126.70392
1552,2012-10-01,2012,10,인천광역시,1701322.0,2724.0,37.455307,126.70392
1553,2013-10-01,2013,10,인천광역시,1733855.0,2760.0,37.455307,126.70392
1554,2014-10-01,2014,10,인천광역시,1823647.0,2766.0,37.455307,126.70392
1555,2015-10-01,2015,10,인천광역시,1819691.0,2786.0,37.455307,126.70392
1556,2016-10-01,2016,10,인천광역시,1820561.0,2767.0,37.455307,126.70392
1557,2017-10-01,2017,10,인천광역시,1820833.0,2773.0,37.455307,126.70392
1558,2018-10-01,2018,10,인천광역시,1879956.0,2778.0,37.455307,126.70392
1559,2019-10-01,2019,10,인천광역시,1821469.0,2781.0,37.455307,126.70392
1560,2020-10-01,2020,10,인천광역시,1783811.0,2762.0,37.455307,126.70392
1561,2021-10-01,2021,10,인천광역시,1925023.0,2762.0,37.455307,126.70392
1562,2011-11-01,2011,11,인천광역시,1792105.0,2711.0,37.455307,126.70392
1563,2012-11-01,2012,11,인천광역시,1850798.0,2728.0,37.455307,126.70392
1564,2013-11-01,2013,11,인천광역시,1827736.0,2763.0,37.455307,126.70392
1565,2014-11-01,2014,11,인천광역시,1822629.0,2768.0,37.455307,126.70392
1566,2015-11-01,2015,11,인천광역시,1879980.0,2787.0,37.455307,126.70392
1567,2016-11-01,2016,11,인천광역시,1962339.0,2768.0,37.455307,126.70392
1568,2017-11-01,2017,11,인천광역시,1979776.0,2773.0,37.455307,126.70392
1569,2018-11-01,2018,11,인천광역시,1956641.0,2778.0,37.455307,126.70392
1570,2019-11-01,2019,11,인천광역시,1921931.0,2781.0,37.455307,126.70392
1571,2020-11-01,2020,11,인천광역시,1885452.0,2762.0,37.455307,126.70392
1572,2021-11-01,2021,11,인천광역시,1946417.0,2763.0,37.455307,126.70392
1573,2011-12-01,2011,12,인천광역시,1962683.0,2714.0,37.455307,126.70392
1574,2012-12-01,2012,12,인천광역시,2056325.0,2731.0,37.455307,126.70392
1575,2013-12-01,2013,12,인천광역시,1989830.0,2766.0,37.455307,126.70392
1576,2014-12-01,2014,12,인천광역시,2041291.0,2769.0,37.455307,126.70392
1577,2015-12-01,2015,12,인천광역시,2023477.0,2789.0,37.455307,126.70392
1578,2016-12-01,2016,12,인천광역시,2102857.0,2768.0,37.455307,126.70392
1579,2017-12-01,2017,12,인천광역시,2216892.0,2773.0,37.455307,126.70392
1580,2018-12-01,2018,12,인천광역시,2146569.0,2779.0,37.455307,126.70392
1581,2019-12-01,2019,12,인천광역시,2111170.0,2781.0,37.455307,126.70392
1582,2020-12-01,2020,12,인천광역시,2091741.0,2763.0,37.455307,126.70392
1583,2021-12-01,2021,12,인천광역시,2159324.0,2765.0,37.455307,126.70392
1584,2011-01-01,2011,1,전라남도,2439025.0,156.0,34.867289,126.993547
1585,2012-01-01,2012,1,전라남도,2487117.0,155.0,34.867289,126.993547
1586,2013-01-01,2013,1,전라남도,2616869.0,155.0,34.867289,126.993547
1587,2014-01-01,2014,1,전라남도,2668850.0,154.0,34.867289,126.993547
1588,2015-01-01,2015,1,전라남도,3036414.0,154.0,34.867289,126.993547
1589,2016-01-01,2016,1,전라남도,2895725.0,154.0,34.867289,126.993547
1590,2017-01-01,2017,1,전라남도,2966421.0,154.0,34.867289,126.993547
1591,2018-01-01,2018,1,전라남도,3016089.0,153.0,34.867289,126.993547
1592,2019-01-01,2019,1,전라남도,2960741.0,152.0,34.867289,126.993547
1593,2020-01-01,2020,1,전라남도,2773472.0,151.0,34.867289,126.993547
1594,2021-01-01,2021,1,전라남도,2844658.0,149.0,34.867289,126.993547
1595,2011-02-01,2011,2,전라남도,2252039.0,156.0,34.867289,126.993547
1596,2012-02-01,2012,2,전라남도,2382964.0,155.0,34.867289,126.993547
1597,2013-02-01,2013,2,전라남도,2462649.0,154.0,34.867289,126.993547
1598,2014-02-01,2014,2,전라남도,2541771.0,154.0,34.867289,126.993547
1599,2015-02-01,2015,2,전라남도,2613495.0,154.0,34.867289,126.993547
1600,2016-02-01,2016,2,전라남도,2775291.0,154.0,34.867289,126.993547
1601,2017-02-01,2017,2,전라남도,2784465.0,154.0,34.867289,126.993547
1602,2018-02-01,2018,2,전라남도,2885332.0,153.0,34.867289,126.993547
1603,2019-02-01,2019,2,전라남도,2731063.0,151.0,34.867289,126.993547
1604,2020-02-01,2020,2,전라남도,2619058.0,150.0,34.867289,126.993547
1605,2021-02-01,2021,2,전라남도,2738900.0,149.0,34.867289,126.993547
1606,2011-03-01,2011,3,전라남도,2249390.0,156.0,34.867289,126.993547
1607,2012-03-01,2012,3,전라남도,2322324.0,155.0,34.867289,126.993547
1608,2013-03-01,2013,3,전라남도,2561902.0,154.0,34.867289,126.993547
1609,2014-03-01,2014,3,전라남도,2804619.0,154.0,34.867289,126.993547
1610,2015-03-01,2015,3,전라남도,2949659.0,154.0,34.867289,126.993547
1611,2016-03-01,2016,3,전라남도,2766219.0,154.0,34.867289,126.993547
1612,2017-03-01,2017,3,전라남도,2846966.0,153.0,34.867289,126.993547
1613,2018-03-01,2018,3,전라남도,2621639.0,153.0,34.867289,126.993547
1614,2019-03-01,2019,3,전라남도,2831531.0,151.0,34.867289,126.993547
1615,2020-03-01,2020,3,전라남도,2603919.0,150.0,34.867289,126.993547
1616,2021-03-01,2021,3,전라남도,2724005.0,149.0,34.867289,126.993547
1617,2011-04-01,2011,4,전라남도,2310756.0,156.0,34.867289,126.993547
1618,2012-04-01,2012,4,전라남도,2311276.0,155.0,34.867289,126.993547
1619,2013-04-01,2013,4,전라남도,2526041.0,154.0,34.867289,126.993547
1620,2014-04-01,2014,4,전라남도,2709942.0,154.0,34.867289,126.993547
1621,2015-04-01,2015,4,전라남도,2789053.0,154.0,34.867289,126.993547
1622,2016-04-01,2016,4,전라남도,2666903.0,154.0,34.867289,126.993547
1623,2017-04-01,2017,4,전라남도,2791508.0,154.0,34.867289,126.993547
1624,2018-04-01,2018,4,전라남도,3292919.0,153.0,34.867289,126.993547
1625,2019-04-01,2019,4,전라남도,2791913.0,151.0,34.867289,126.993547
1626,2020-04-01,2020,4,전라남도,2587626.0,150.0,34.867289,126.993547
1627,2021-04-01,2021,4,전라남도,2670493.0,149.0,34.867289,126.993547
1628,2011-05-01,2011,5,전라남도,2075964.0,156.0,34.867289,126.993547
1629,2012-05-01,2012,5,전라남도,2247817.0,155.0,34.867289,126.993547
1630,2013-05-01,2013,5,전라남도,2563413.0,154.0,34.867289,126.993547
1631,2014-05-01,2014,5,전라남도,2614251.0,154.0,34.867289,126.993547
1632,2015-05-01,2015,5,전라남도,2777120.0,154.0,34.867289,126.993547
1633,2016-05-01,2016,5,전라남도,2681434.0,154.0,34.867289,126.993547
1634,2017-05-01,2017,5,전라남도,2706545.0,153.0,34.867289,126.993547
1635,2018-05-01,2018,5,전라남도,2838286.0,153.0,34.867289,126.993547
1636,2019-05-01,2019,5,전라남도,2622310.0,151.0,34.867289,126.993547
1637,2020-05-01,2020,5,전라남도,2435207.0,150.0,34.867289,126.993547
1638,2021-05-01,2021,5,전라남도,2722103.0,149.0,34.867289,126.993547
1639,2011-06-01,2011,6,전라남도,2040887.0,156.0,34.867289,126.993547
1640,2012-06-01,2012,6,전라남도,2295154.0,155.0,34.867289,126.993547
1641,2013-06-01,2013,6,전라남도,2481465.0,154.0,34.867289,126.993547
1642,2014-06-01,2014,6,전라남도,2471884.0,154.0,34.867289,126.993547
1643,2015-06-01,2015,6,전라남도,2546452.0,154.0,34.867289,126.993547
1644,2016-06-01,2016,6,전라남도,2605076.0,154.0,34.867289,126.993547
1645,2017-06-01,2017,6,전라남도,2615730.0,153.0,34.867289,126.993547
1646,2018-06-01,2018,6,전라남도,2646151.0,152.0,34.867289,126.993547
1647,2019-06-01,2019,6,전라남도,2429144.0,151.0,34.867289,126.993547
1648,2020-06-01,2020,6,전라남도,2361475.0,150.0,34.867289,126.993547
1649,2021-06-01,2021,6,전라남도,2648105.0,148.0,34.867289,126.993547
1650,2011-07-01,2011,7,전라남도,2220065.0,156.0,34.867289,126.993547
1651,2012-07-01,2012,7,전라남도,2352615.0,155.0,34.867289,126.993547
1652,2013-07-01,2013,7,전라남도,2410269.0,154.0,34.867289,126.993547
1653,2014-07-01,2014,7,전라남도,2573919.0,154.0,34.867289,126.993547
1654,2015-07-01,2015,7,전라남도,2453984.0,154.0,34.867289,126.993547
1655,2016-07-01,2016,7,전라남도,2631165.0,154.0,34.867289,126.993547
1656,2017-07-01,2017,7,전라남도,2753902.0,153.0,34.867289,126.993547
1657,2018-07-01,2018,7,전라남도,2799291.0,152.0,34.867289,126.993547
1658,2019-07-01,2019,7,전라남도,2648712.0,151.0,34.867289,126.993547
1659,2020-07-01,2020,7,전라남도,2525928.0,150.0,34.867289,126.993547
1660,2021-07-01,2021,7,전라남도,2856350.0,148.0,34.867289,126.993547
1661,2011-08-01,2011,8,전라남도,2338047.0,155.0,34.867289,126.993547
1662,2012-08-01,2012,8,전라남도,2466141.0,155.0,34.867289,126.993547
1663,2013-08-01,2013,8,전라남도,2455720.0,154.0,34.867289,126.993547
1664,2014-08-01,2014,8,전라남도,2592766.0,154.0,34.867289,126.993547
1665,2015-08-01,2015,8,전라남도,2747295.0,154.0,34.867289,126.993547
1666,2016-08-01,2016,8,전라남도,2856132.0,154.0,34.867289,126.993547
1667,2017-08-01,2017,8,전라남도,2925331.0,153.0,34.867289,126.993547
1668,2018-08-01,2018,8,전라남도,3082888.0,152.0,34.867289,126.993547
1669,2019-08-01,2019,8,전라남도,2785148.0,151.0,34.867289,126.993547
1670,2020-08-01,2020,8,전라남도,2689690.0,149.0,34.867289,126.993547
1671,2021-08-01,2021,8,전라남도,3073050.0,148.0,34.867289,126.993547
1672,2011-09-01,2011,9,전라남도,2214157.0,156.0,34.867289,126.993547
1673,2012-09-01,2012,9,전라남도,2363465.0,155.0,34.867289,126.993547
1674,2013-09-01,2013,9,전라남도,2641451.0,154.0,34.867289,126.993547
1675,2014-09-01,2014,9,전라남도,2614315.0,154.0,34.867289,126.993547
1676,2015-09-01,2015,9,전라남도,2762333.0,154.0,34.867289,126.993547
1677,2016-09-01,2016,9,전라남도,2805440.0,154.0,34.867289,126.993547
1678,2017-09-01,2017,9,전라남도,2827403.0,153.0,34.867289,126.993547
1679,2018-09-01,2018,9,전라남도,2901849.0,152.0,34.867289,126.993547
1680,2019-09-01,2019,9,전라남도,2745194.0,151.0,34.867289,126.993547
1681,2020-09-01,2020,9,전라남도,2789449.0,149.0,34.867289,126.993547
1682,2021-09-01,2021,9,전라남도,2836764.0,148.0,34.867289,126.993547
1683,2011-10-01,2011,10,전라남도,2259138.0,156.0,34.867289,126.993547
1684,2012-10-01,2012,10,전라남도,2324550.0,155.0,34.867289,126.993547
1685,2013-10-01,2013,10,전라남도,2500516.0,154.0,34.867289,126.993547
1686,2014-10-01,2014,10,전라남도,2774211.0,154.0,34.867289,126.993547
1687,2015-10-01,2015,10,전라남도,2490118.0,154.0,34.867289,126.993547
1688,2016-10-01,2016,10,전라남도,2782724.0,154.0,34.867289,126.993547
1689,2017-10-01,2017,10,전라남도,2737099.0,153.0,34.867289,126.993547
1690,2018-10-01,2018,10,전라남도,2639565.0,152.0,34.867289,126.993547
1691,2019-10-01,2019,10,전라남도,2617393.0,151.0,34.867289,126.993547
1692,2020-10-01,2020,10,전라남도,2512669.0,149.0,34.867289,126.993547
1693,2021-10-01,2021,10,전라남도,2726495.0,148.0,34.867289,126.993547
1694,2011-11-01,2011,11,전라남도,2350455.0,156.0,34.867289,126.993547
1695,2012-11-01,2012,11,전라남도,2471144.0,155.0,34.867289,126.993547
1696,2013-11-01,2013,11,전라남도,2549661.0,154.0,34.867289,126.993547
1697,2014-11-01,2014,11,전라남도,2587553.0,154.0,34.867289,126.993547
1698,2015-11-01,2015,11,전라남도,2668793.0,154.0,34.867289,126.993547
1699,2016-11-01,2016,11,전라남도,2734027.0,154.0,34.867289,126.993547
1700,2017-11-01,2017,11,전라남도,2675816.0,153.0,34.867289,126.993547
1701,2018-11-01,2018,11,전라남도,2602028.0,152.0,34.867289,126.993547
1702,2019-11-01,2019,11,전라남도,2498812.0,151.0,34.867289,126.993547
1703,2020-11-01,2020,11,전라남도,2416994.0,149.0,34.867289,126.993547
1704,2021-11-01,2021,11,전라남도,2679718.0,148.0,34.867289,126.993547
1705,2011-12-01,2011,12,전라남도,2386945.0,156.0,34.867289,126.993547
1706,2012-12-01,2012,12,전라남도,2460140.0,155.0,34.867289,126.993547
1707,2013-12-01,2013,12,전라남도,2532116.0,155.0,34.867289,126.993547
1708,2014-12-01,2014,12,전라남도,2768862.0,154.0,34.867289,126.993547
1709,2015-12-01,2015,12,전라남도,2803112.0,155.0,34.867289,126.993547
1710,2016-12-01,2016,12,전라남도,2896766.0,154.0,34.867289,126.993547
1711,2017-12-01,2017,12,전라남도,2930891.0,153.0,34.867289,126.993547
1712,2018-12-01,2018,12,전라남도,2792351.0,152.0,34.867289,126.993547
1713,2019-12-01,2019,12,전라남도,2723427.0,151.0,34.867289,126.993547
1714,2020-12-01,2020,12,전라남도,2658487.0,149.0,34.867289,126.993547
1715,2021-12-01,2021,12,전라남도,2966246.0,148.0,34.867289,126.993547
1716,2011-01-01,2011,1,전라북도,1936356.0,231.0,35.717518,127.156528
1717,2012-01-01,2012,1,전라북도,1995371.0,232.0,35.717518,127.156528
1718,2013-01-01,2013,1,전라북도,1955358.0,232.0,35.717518,127.156528
1719,2014-01-01,2014,1,전라북도,2059548.0,232.0,35.717518,127.156528
1720,2015-01-01,2015,1,전라북도,2120976.0,231.0,35.717518,127.156528
1721,2016-01-01,2016,1,전라북도,2097896.0,231.0,35.717518,127.156528
1722,2017-01-01,2017,1,전라북도,2038012.0,230.0,35.717518,127.156528
1723,2018-01-01,2018,1,전라북도,2152748.0,229.0,35.717518,127.156528
1724,2019-01-01,2019,1,전라북도,2059375.0,227.0,35.717518,127.156528
1725,2020-01-01,2020,1,전라북도,2022692.0,225.0,35.717518,127.156528
1726,2021-01-01,2021,1,전라북도,1997136.0,223.0,35.717518,127.156528
1727,2011-02-01,2011,2,전라북도,1841244.0,231.0,35.717518,127.156528
1728,2012-02-01,2012,2,전라북도,1959294.0,232.0,35.717518,127.156528
1729,2013-02-01,2013,2,전라북도,1840946.0,232.0,35.717518,127.156528
1730,2014-02-01,2014,2,전라북도,1936290.0,231.0,35.717518,127.156528
1731,2015-02-01,2015,2,전라북도,1932315.0,231.0,35.717518,127.156528
1732,2016-02-01,2016,2,전라북도,1993238.0,231.0,35.717518,127.156528
1733,2017-02-01,2017,2,전라북도,2027150.0,230.0,35.717518,127.156528
1734,2018-02-01,2018,2,전라북도,2037531.0,229.0,35.717518,127.156528
1735,2019-02-01,2019,2,전라북도,1898888.0,227.0,35.717518,127.156528
1736,2020-02-01,2020,2,전라북도,1903234.0,224.0,35.717518,127.156528
1737,2021-02-01,2021,2,전라북도,1830234.0,223.0,35.717518,127.156528
1738,2011-03-01,2011,3,전라북도,1823953.0,231.0,35.717518,127.156528
1739,2012-03-01,2012,3,전라북도,1932255.0,232.0,35.717518,127.156528
1740,2013-03-01,2013,3,전라북도,1884301.0,232.0,35.717518,127.156528
1741,2014-03-01,2014,3,전라북도,1930533.0,231.0,35.717518,127.156528
1742,2015-03-01,2015,3,전라북도,1943996.0,231.0,35.717518,127.156528
1743,2016-03-01,2016,3,전라북도,2003641.0,231.0,35.717518,127.156528
1744,2017-03-01,2017,3,전라북도,1996166.0,230.0,35.717518,127.156528
1745,2018-03-01,2018,3,전라북도,1926654.0,229.0,35.717518,127.156528
1746,2019-03-01,2019,3,전라북도,1934090.0,226.0,35.717518,127.156528
1747,2020-03-01,2020,3,전라북도,1740083.0,224.0,35.717518,127.156528
1748,2021-03-01,2021,3,전라북도,1771153.0,222.0,35.717518,127.156528
1749,2011-04-01,2011,4,전라북도,1764514.0,231.0,35.717518,127.156528
1750,2012-04-01,2012,4,전라북도,1862254.0,232.0,35.717518,127.156528
1751,2013-04-01,2013,4,전라북도,1859911.0,232.0,35.717518,127.156528
1752,2014-04-01,2014,4,전라북도,1871011.0,231.0,35.717518,127.156528
1753,2015-04-01,2015,4,전라북도,1902282.0,231.0,35.717518,127.156528
1754,2016-04-01,2016,4,전라북도,1862918.0,231.0,35.717518,127.156528
1755,2017-04-01,2017,4,전라북도,1882119.0,230.0,35.717518,127.156528
1756,2018-04-01,2018,4,전라북도,1876137.0,228.0,35.717518,127.156528
1757,2019-04-01,2019,4,전라북도,1887329.0,226.0,35.717518,127.156528
1758,2020-04-01,2020,4,전라북도,1642399.0,224.0,35.717518,127.156528
1759,2021-04-01,2021,4,전라북도,1725471.0,222.0,35.717518,127.156528
1760,2011-05-01,2011,5,전라북도,1691075.0,231.0,35.717518,127.156528
1761,2012-05-01,2012,5,전라북도,1733219.0,232.0,35.717518,127.156528
1762,2013-05-01,2013,5,전라북도,1773454.0,232.0,35.717518,127.156528
1763,2014-05-01,2014,5,전라북도,1794560.0,231.0,35.717518,127.156528
1764,2015-05-01,2015,5,전라북도,1794605.0,231.0,35.717518,127.156528
1765,2016-05-01,2016,5,전라북도,1777979.0,231.0,35.717518,127.156528
1766,2017-05-01,2017,5,전라북도,1793382.0,230.0,35.717518,127.156528
1767,2018-05-01,2018,5,전라북도,1831040.0,228.0,35.717518,127.156528
1768,2019-05-01,2019,5,전라북도,1788362.0,226.0,35.717518,127.156528
1769,2020-05-01,2020,5,전라북도,1547439.0,224.0,35.717518,127.156528
1770,2021-05-01,2021,5,전라북도,1667691.0,222.0,35.717518,127.156528
1771,2011-06-01,2011,6,전라북도,1659628.0,231.0,35.717518,127.156528
1772,2012-06-01,2012,6,전라북도,1709387.0,232.0,35.717518,127.156528
1773,2013-06-01,2013,6,전라북도,1719435.0,232.0,35.717518,127.156528
1774,2014-06-01,2014,6,전라북도,1783912.0,231.0,35.717518,127.156528
1775,2015-06-01,2015,6,전라북도,1739397.0,231.0,35.717518,127.156528
1776,2016-06-01,2016,6,전라북도,1732744.0,231.0,35.717518,127.156528
1777,2017-06-01,2017,6,전라북도,1770289.0,230.0,35.717518,127.156528
1778,2018-06-01,2018,6,전라북도,1810635.0,228.0,35.717518,127.156528
1779,2019-06-01,2019,6,전라북도,1700388.0,226.0,35.717518,127.156528
1780,2020-06-01,2020,6,전라북도,1533556.0,224.0,35.717518,127.156528
1781,2021-06-01,2021,6,전라북도,1697453.0,222.0,35.717518,127.156528
1782,2011-07-01,2011,7,전라북도,1706313.0,231.0,35.717518,127.156528
1783,2012-07-01,2012,7,전라북도,1749714.0,232.0,35.717518,127.156528
1784,2013-07-01,2013,7,전라북도,1730583.0,232.0,35.717518,127.156528
1785,2014-07-01,2014,7,전라북도,1830154.0,231.0,35.717518,127.156528
1786,2015-07-01,2015,7,전라북도,1666071.0,231.0,35.717518,127.156528
1787,2016-07-01,2016,7,전라북도,1832647.0,231.0,35.717518,127.156528
1788,2017-07-01,2017,7,전라북도,1828011.0,230.0,35.717518,127.156528
1789,2018-07-01,2018,7,전라북도,1777088.0,228.0,35.717518,127.156528
1790,2019-07-01,2019,7,전라북도,1751150.0,226.0,35.717518,127.156528
1791,2020-07-01,2020,7,전라북도,1567216.0,224.0,35.717518,127.156528
1792,2021-07-01,2021,7,전라북도,1803462.0,222.0,35.717518,127.156528
1793,2011-08-01,2011,8,전라북도,1712173.0,232.0,35.717518,127.156528
1794,2012-08-01,2012,8,전라북도,1757560.0,232.0,35.717518,127.156528
1795,2013-08-01,2013,8,전라북도,1712559.0,232.0,35.717518,127.156528
1796,2014-08-01,2014,8,전라북도,1767724.0,232.0,35.717518,127.156528
1797,2015-08-01,2015,8,전라북도,1805578.0,231.0,35.717518,127.156528
1798,2016-08-01,2016,8,전라북도,1951491.0,231.0,35.717518,127.156528
1799,2017-08-01,2017,8,전라북도,1963678.0,230.0,35.717518,127.156528
1800,2018-08-01,2018,8,전라북도,1995297.0,228.0,35.717518,127.156528
1801,2019-08-01,2019,8,전라북도,1851288.0,226.0,35.717518,127.156528
1802,2020-08-01,2020,8,전라북도,1658484.0,223.0,35.717518,127.156528
1803,2021-08-01,2021,8,전라북도,1923328.0,222.0,35.717518,127.156528
1804,2011-09-01,2011,9,전라북도,1696404.0,232.0,35.717518,127.156528
1805,2012-09-01,2012,9,전라북도,1724665.0,232.0,35.717518,127.156528
1806,2013-09-01,2013,9,전라북도,1702646.0,232.0,35.717518,127.156528
1807,2014-09-01,2014,9,전라북도,1736555.0,232.0,35.717518,127.156528
1808,2015-09-01,2015,9,전라북도,1804126.0,231.0,35.717518,127.156528
1809,2016-09-01,2016,9,전라북도,1848355.0,231.0,35.717518,127.156528
1810,2017-09-01,2017,9,전라북도,1875214.0,229.0,35.717518,127.156528
1811,2018-09-01,2018,9,전라북도,1884073.0,228.0,35.717518,127.156528
1812,2019-09-01,2019,9,전라북도,1865632.0,225.0,35.717518,127.156528
1813,2020-09-01,2020,9,전라북도,1803285.0,223.0,35.717518,127.156528
1814,2021-09-01,2021,9,전라북도,1791056.0,221.0,35.717518,127.156528
1815,2011-10-01,2011,10,전라북도,1688228.0,232.0,35.717518,127.156528
1816,2012-10-01,2012,10,전라북도,1575263.0,232.0,35.717518,127.156528
1817,2013-10-01,2013,10,전라북도,1712623.0,232.0,35.717518,127.156528
1818,2014-10-01,2014,10,전라북도,1751897.0,232.0,35.717518,127.156528
1819,2015-10-01,2015,10,전라북도,1736826.0,231.0,35.717518,127.156528
1820,2016-10-01,2016,10,전라북도,1753092.0,231.0,35.717518,127.156528
1821,2017-10-01,2017,10,전라북도,1710326.0,229.0,35.717518,127.156528
1822,2018-10-01,2018,10,전라북도,1800278.0,227.0,35.717518,127.156528
1823,2019-10-01,2019,10,전라북도,1792961.0,225.0,35.717518,127.156528
1824,2020-10-01,2020,10,전라북도,1594954.0,223.0,35.717518,127.156528
1825,2021-10-01,2021,10,전라북도,1679464.0,221.0,35.717518,127.156528
1826,2011-11-01,2011,11,전라북도,1773244.0,232.0,35.717518,127.156528
1827,2012-11-01,2012,11,전라북도,1649186.0,232.0,35.717518,127.156528
1828,2013-11-01,2013,11,전라북도,1837859.0,232.0,35.717518,127.156528
1829,2014-11-01,2014,11,전라북도,1836120.0,232.0,35.717518,127.156528
1830,2015-11-01,2015,11,전라북도,1811060.0,231.0,35.717518,127.156528
1831,2016-11-01,2016,11,전라북도,1873392.0,231.0,35.717518,127.156528
1832,2017-11-01,2017,11,전라북도,1854753.0,229.0,35.717518,127.156528
1833,2018-11-01,2018,11,전라북도,1892713.0,227.0,35.717518,127.156528
1834,2019-11-01,2019,11,전라북도,1821636.0,225.0,35.717518,127.156528
1835,2020-11-01,2020,11,전라북도,1695470.0,223.0,35.717518,127.156528
1836,2021-11-01,2021,11,전라북도,1736069.0,221.0,35.717518,127.156528
1837,2011-12-01,2011,12,전라북도,1875230.0,232.0,35.717518,127.156528
1838,2012-12-01,2012,12,전라북도,1814153.0,232.0,35.717518,127.156528
1839,2013-12-01,2013,12,전라북도,1978985.0,232.0,35.717518,127.156528
1840,2014-12-01,2014,12,전라북도,1999109.0,232.0,35.717518,127.156528
1841,2015-12-01,2015,12,전라북도,1829627.0,231.0,35.717518,127.156528
1842,2016-12-01,2016,12,전라북도,2006101.0,231.0,35.717518,127.156528
1843,2017-12-01,2017,12,전라북도,2060546.0,229.0,35.717518,127.156528
1844,2018-12-01,2018,12,전라북도,1977765.0,227.0,35.717518,127.156528
1845,2019-12-01,2019,12,전라북도,1929592.0,225.0,35.717518,127.156528
1846,2020-12-01,2020,12,전라북도,1830099.0,223.0,35.717518,127.156528
1847,2021-12-01,2021,12,전라북도,1864342.0,221.0,35.717518,127.156528
1848,2011-01-01,2011,1,제주특별자치도,349747.0,309.0,33.424967,126.778084
1849,2012-01-01,2012,1,제주특별자치도,355968.0,311.0,33.424967,126.778084
1850,2013-01-01,2013,1,제주특별자치도,373763.0,315.0,33.424967,126.778084
1851,2014-01-01,2014,1,제주특별자치도,395005.0,321.0,33.424967,126.778084
1852,2015-01-01,2015,1,제주특별자치도,418867.0,329.0,33.424967,126.778084
1853,2016-01-01,2016,1,제주특별자치도,428947.0,338.0,33.424967,126.778084
1854,2017-01-01,2017,1,제주특별자치도,442925.0,347.0,33.424967,126.778084
1855,2018-01-01,2018,1,제주특별자치도,490242.0,355.0,33.424967,126.778084
1856,2019-01-01,2019,1,제주특별자치도,504995.0,360.0,33.424967,126.778084
1857,2020-01-01,2020,1,제주특별자치도,491120.0,362.0,33.424967,126.778084
1858,2021-01-01,2021,1,제주특별자치도,518258.0,364.0,33.424967,126.778084
1859,2011-02-01,2011,2,제주특별자치도,341807.0,309.0,33.424967,126.778084
1860,2012-02-01,2012,2,제주특별자치도,358007.0,312.0,33.424967,126.778084
1861,2013-02-01,2013,2,제주특별자치도,370123.0,316.0,33.424967,126.778084
1862,2014-02-01,2014,2,제주특별자치도,392464.0,322.0,33.424967,126.778084
1863,2015-02-01,2015,2,제주특별자치도,421680.0,329.0,33.424967,126.778084
1864,2016-02-01,2016,2,제주특별자치도,447375.0,339.0,33.424967,126.778084
1865,2017-02-01,2017,2,제주특별자치도,462912.0,347.0,33.424967,126.778084
1866,2018-02-01,2018,2,제주특별자치도,511137.0,356.0,33.424967,126.778084
1867,2019-02-01,2019,2,제주특별자치도,505067.0,360.0,33.424967,126.778084
1868,2020-02-01,2020,2,제주특별자치도,492245.0,362.0,33.424967,126.778084
1869,2021-02-01,2021,2,제주특별자치도,503324.0,364.0,33.424967,126.778084
1870,2011-03-01,2011,3,제주특별자치도,301595.0,309.0,33.424967,126.778084
1871,2012-03-01,2012,3,제주특별자치도,332926.0,312.0,33.424967,126.778084
1872,2013-03-01,2013,3,제주특별자치도,331589.0,317.0,33.424967,126.778084
1873,2014-03-01,2014,3,제주특별자치도,359620.0,322.0,33.424967,126.778084
1874,2015-03-01,2015,3,제주특별자치도,378029.0,330.0,33.424967,126.778084
1875,2016-03-01,2016,3,제주특별자치도,404279.0,340.0,33.424967,126.778084
1876,2017-03-01,2017,3,제주특별자치도,415698.0,348.0,33.424967,126.778084
